run_id,run_config,dataset,model,execution_mode,eval_metric,best_params,best_score,score_std,output_metrics,saved_model_path,run_time
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 'gate', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,gate,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 'resnet', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,resnet,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 's1dcnn', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,s1dcnn,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 'fttransformer', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,fttransformer,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 'gandalf', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,gandalf,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,"{'dataset': 'housing', 'model': 'tabtransformer', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",housing,tabtransformer,hyperopt_kfold,r2_score,"{'alpha': 1.250151910503714, 'colsample_bytree': 0.6749303887890425, 'gamma': 0.37422350929976944, 'lambda': 1.6107361888156269, 'learning_rate': 0.11822958982534913, 'max_bin': 95, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 376, 'subsample': 0.7914439816464922, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",0.8595026917246011,0.00687449995615138,"{'mse': [0.1831939792077722, 0.18469418113394823, 0.1955749756272497, 0.1751231285854959, 0.19623430649896184], 'rmse': [0.42801165779423833, 0.4297606090999363, 0.44223859581367353, 0.4184771541978079, 0.44298341560261806], 'r2_score': [0.8602009126542365, 0.8648012693124941, 0.8496793486139866, 0.8686240157580503, 0.8542079122842382]}",./output/modelsaves/housing/xgb/202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d//202310-0201-3554-4d86d13b-dac9-45e5-a18f-9f9dfb8f2a4d,13935.548591852188
202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,"{'dataset': 'diabetes', 'model': 'gate', 'best_params': {}, 'param_grid': {'n_estimators': [100, 4000], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 9], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",diabetes,gate,hyperopt_kfold,lift,"{'alpha': 1.206124119501308, 'colsample_bytree': 0.8688302262681821, 'gamma': 3.450008239902506, 'lambda': 0.43594187035423554, 'learning_rate': 0.24244006189377976, 'max_bin': 40, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 3636, 'subsample': 0.9278100530404447, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 50, 'verbose': False}}",2.4790457559888646,0.07307244531172322,"{'recall': [0.02420774647887324, 0.019815059445178335, 0.01805372082782915, 0.01805372082782915, 0.020246478873239437], 'precision': [0.5238095238095238, 0.6164383561643836, 0.5857142857142857, 0.6307692307692307, 0.5054945054945055], 'accuracy': [0.8886214011987815, 0.8892546553333661, 0.8890089913034933, 0.8892546553333661, 0.8884193976317988], 'f1': [0.04627681952040387, 0.038395904436860064, 0.03502776591200342, 0.0351027397260274, 0.03893355903512483], 'roc_auc': [0.6764061358389246, 0.6882778517026331, 0.6777891226089708, 0.6788450296221368, 0.6766257144103491], 'area_under_pr': [0.22687382229316677, 0.24590924647536014, 0.23114970466921467, 0.2349293275298863, 0.22592958360305754], 'lift': [2.4212504758279407, 2.5587214931996964, 2.4045816442117633, 2.5763374759411746, 2.4343376907637473]}",./output/modelsaves/diabetes/xgb/202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952//202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,6892.0683851242065
202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,"{'dataset': 'diabetes', 'model': 'fttransformer', 'best_params': {}, 'param_grid': {'n_estimators': [100, 4000], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 9], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",diabetes,fttransformer,hyperopt_kfold,lift,"{'alpha': 1.206124119501308, 'colsample_bytree': 0.8688302262681821, 'gamma': 3.450008239902506, 'lambda': 0.43594187035423554, 'learning_rate': 0.24244006189377976, 'max_bin': 40, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 3636, 'subsample': 0.9278100530404447, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 50, 'verbose': False}}",2.4790457559888646,0.07307244531172322,"{'recall': [0.02420774647887324, 0.019815059445178335, 0.01805372082782915, 0.01805372082782915, 0.020246478873239437], 'precision': [0.5238095238095238, 0.6164383561643836, 0.5857142857142857, 0.6307692307692307, 0.5054945054945055], 'accuracy': [0.8886214011987815, 0.8892546553333661, 0.8890089913034933, 0.8892546553333661, 0.8884193976317988], 'f1': [0.04627681952040387, 0.038395904436860064, 0.03502776591200342, 0.0351027397260274, 0.03893355903512483], 'roc_auc': [0.6764061358389246, 0.6882778517026331, 0.6777891226089708, 0.6788450296221368, 0.6766257144103491], 'area_under_pr': [0.22687382229316677, 0.24590924647536014, 0.23114970466921467, 0.2349293275298863, 0.22592958360305754], 'lift': [2.4212504758279407, 2.5587214931996964, 2.4045816442117633, 2.5763374759411746, 2.4343376907637473]}",./output/modelsaves/diabetes/xgb/202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952//202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,6892.0683851242065
202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,"{'dataset': 'diabetes', 'model': 'tabtransformer', 'best_params': {}, 'param_grid': {'n_estimators': [100, 4000], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 9], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",diabetes,tabtransformer,hyperopt_kfold,lift,"{'alpha': 1.206124119501308, 'colsample_bytree': 0.8688302262681821, 'gamma': 3.450008239902506, 'lambda': 0.43594187035423554, 'learning_rate': 0.24244006189377976, 'max_bin': 40, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 3636, 'subsample': 0.9278100530404447, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 50, 'verbose': False}}",2.4790457559888646,0.07307244531172322,"{'recall': [0.02420774647887324, 0.019815059445178335, 0.01805372082782915, 0.01805372082782915, 0.020246478873239437], 'precision': [0.5238095238095238, 0.6164383561643836, 0.5857142857142857, 0.6307692307692307, 0.5054945054945055], 'accuracy': [0.8886214011987815, 0.8892546553333661, 0.8890089913034933, 0.8892546553333661, 0.8884193976317988], 'f1': [0.04627681952040387, 0.038395904436860064, 0.03502776591200342, 0.0351027397260274, 0.03893355903512483], 'roc_auc': [0.6764061358389246, 0.6882778517026331, 0.6777891226089708, 0.6788450296221368, 0.6766257144103491], 'area_under_pr': [0.22687382229316677, 0.24590924647536014, 0.23114970466921467, 0.2349293275298863, 0.22592958360305754], 'lift': [2.4212504758279407, 2.5587214931996964, 2.4045816442117633, 2.5763374759411746, 2.4343376907637473]}",./output/modelsaves/diabetes/xgb/202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952//202310-0713-5631-71344ac8-f457-42e5-a3d1-e853b4842952,6892.0683851242065
202310-0216-4427-088e5702-0e5d-4cc5-be10-140235026e43,"{'dataset': 'creditcard', 'model': 'gate', 'best_params': {}, 'param_grid': {'n_estimators': [100, 1500], 'max_bin': [256, 32], 'tree_method': ['auto', 'hist'], 'max_depth': [4, 10], 'learning_rate': [0.1, 0.33], 'subsample': [0.7, 1.0], 'colsample_bytree': [0.5, 1.0], 'min_child_weight': [1, 10], 'alpha': [0.0, 5.0], 'gamma': [0.0, 5.0], 'lambda': [0.0, 5.0]}}",creditcard,gate,hyperopt_kfold,lift,"{'alpha': 3.726681573346677, 'colsample_bytree': 0.6078442297724492, 'gamma': 0.3407720626123095, 'lambda': 0.9052108766258732, 'learning_rate': 0.15738950787288739, 'max_bin': 147, 'max_depth': 9, 'min_child_weight': 9, 'n_estimators': 533, 'subsample': 0.8356912207102457, 'tree_method': 'auto', 'outer_params': {'hyperopt_evals': 50, 'validation_fraction': 0.15, 'early_stopping_rounds': 10, 'verbose': False}}",9.654741464171641,0.21931586174797246,"{'recall': [0.7575757575757576, 0.8181818181818182, 0.8061224489795918, 0.7755102040816326, 0.7857142857142857], 'precision': [0.9375, 0.9878048780487805, 0.9404761904761905, 0.9382716049382716, 0.9058823529411765], 'accuracy': [0.9994908886626171, 0.9996664442961974, 0.9995786590825302, 0.9995259914678464, 0.999490879724724], 'f1': [0.8379888268156425, 0.8950276243093922, 0.8681318681318683, 0.8491620111731844, 0.8415300546448088], 'roc_auc': [0.9855120503169322, 0.980241452209164, 0.9954907732046269, 0.9700196892854182, 0.9827630821950503], 'area_under_pr': [0.8344785120938257, 0.895671941106917, 0.8705128406651571, 0.8408530314611666, 0.832524265661344], 'lift': [9.798323828169334, 9.495282885030075, 10.000175561797752, 9.387919915157074, 9.592005130703965]}",./output/modelsaves/creditcard/xgb/202310-0216-4427-088e5702-0e5d-4cc5-be10-140235026e43//202310-0216-4427-088e5702-0e5d-4cc5-be10-140235026e43,1457.8515331745148
